3592,96.27
3591,96.26
3590,96.25
3589,96.23
3588,96.2
3587,96.17
3586,96.15
3585,96.14
3584,96.14
3583,96.15
3582,96.15
3581,96.15
3580,96.14
3579,96.14
3578,96.13
3577,96.11
3576,96.1
3575,96.09
3574,96.07
3573,96.06
3572,96.05
3571,96.03
3570,96.01
3569,95.99
3568,95.95
3567,95.9
3566,95.86
3565,95.84
3564,95.84
3563,95.85
3562,95.86
3561,95.86
3560,95.85
3559,95.85
3558,95.84
3557,95.83
3556,95.82
3555,95.8
3554,95.79
3553,95.76
3552,95.74
3551,95.73
3550,95.71
3549,95.7
3548,95.68
3547,95.66
3546,95.63
3545,95.61
3544,95.59
3543,95.58
3542,95.58
3541,95.57
3540,95.56
3539,95.55
3538,95.54
3537,95.52
3536,95.51
3535,95.49
3534,95.48
3533,95.47
3532,95.46
3531,95.45
3530,95.43
3529,95.41
3528,95.39
3527,95.36
3526,95.34
3525,95.32
3524,95.3
3523,95.29
3522,95.28
3521,95.27
3520,95.27
3519,95.26
3518,95.25
3517,95.24
3516,95.22
3515,95.21
3514,95.19
3513,95.18
3512,95.17
3511,95.15
3510,95.13
3509,95.11
3508,95.1
3507,95.09
3506,95.08
3505,95.06
3504,95.04
3503,95.02
3502,95
3501,94.98
3500,94.98
3499,94.98
3498,94.97
3497,94.96
3496,94.95
3495,94.94
3494,94.93
3493,94.92
3492,94.91
3491,94.9
3490,94.89
3489,94.88
3488,94.86
3487,94.85
3486,94.83
3485,94.83
3484,94.81
3483,94.8
3482,94.79
3481,94.77
3480,94.76
3479,94.76
3478,94.76
3477,94.75
3476,94.74
3475,94.73
3474,94.71
3473,94.7
3472,94.69
3471,94.67
3470,94.66
3469,94.65
3468,94.64
3467,94.63
3466,94.63
3465,94.62
3464,94.6
3463,94.59
3462,94.58
3461,94.57
3460,94.56
3459,94.55
3458,94.54
3457,94.53
3456,94.51
3455,94.5
3454,94.49
3453,94.48
3452,94.47
3451,94.46
3450,94.45
3449,94.43
3448,94.42
3447,94.4
3446,94.38
3445,94.36
3444,94.35
3443,94.34
3442,94.33
3441,94.31
3440,94.3
3439,94.29
3438,94.27
3437,94.26
3436,94.24
3435,94.23
3434,94.21
3433,94.19
3432,94.18
3431,94.16
3430,94.14
3429,94.13
3428,94.11
3427,94.1
3426,94.08
3425,94.07
3424,94.05
3423,94.03
3422,94.01
3421,93.98
3420,93.96
3419,93.94
3418,93.92
3417,93.91
3416,93.9
3415,93.88
3414,93.86
3413,93.84
3412,93.82
3411,93.8
3410,93.78
3409,93.75
3408,93.73
3407,93.71
3406,93.69
3405,93.66
3404,93.64
3403,93.62
3402,93.6
3401,93.59
3400,93.58
3399,93.57
3398,93.56
3397,93.55
3396,93.55
3395,93.54
3394,93.53
3393,93.52
3392,93.5
3391,93.49
3390,93.48
3389,93.48
3388,93.47
3387,93.46
3386,93.44
3385,93.43
3384,93.41
3383,93.4
3382,93.39
3381,93.38
3380,93.37
3379,93.35
3378,93.33
3377,93.31
3376,93.3
3375,93.28
3374,93.27
3373,93.26
3372,93.25
3371,93.23
3370,93.22
3369,93.2
3368,93.18
3367,93.16
3366,93.14
3365,93.12
3364,93.11
3363,93.09
3362,93.07
3361,93.06
3360,93.04
3359,93.03
3358,93.01
3357,93
3356,92.98
3355,92.96
3354,92.95
3353,92.93
3352,92.91
3351,92.89
3350,92.87
3349,92.86
3348,92.84
3347,92.82
3346,92.81
3345,92.79
3344,92.77
3343,92.74
3342,92.72
3341,92.7
3340,92.68
3339,92.66
3338,92.64
3337,92.61
3336,92.59
3335,92.57
3334,92.55
3333,92.53
3332,92.51
3331,92.49
3330,92.47
3329,92.44
3328,92.42
3327,92.39
3326,92.36
3325,92.33
3324,92.3
3323,92.27
3322,92.24
3321,92.21
3320,92.17
3319,92.14
3318,92.11
3317,92.08
3316,92.05
3315,92.01
3314,91.98
3313,91.95
3312,91.92
3311,91.89
3310,91.86
3309,91.83
3308,91.81
3307,91.78
3306,91.75
3305,91.73
3304,91.71
3303,91.69
3302,91.68
3301,91.67
3300,91.67
3299,91.68
3298,91.69
3297,91.7
3296,91.72
3295,91.73
3294,91.75
3293,91.76
3292,91.77
3291,91.77
3290,91.78
3289,91.79
3288,91.81
3287,91.82
3286,91.84
3285,91.86
3284,91.88
3283,91.9
3282,91.92
3281,91.94
3280,91.95
3279,91.97
3278,92
3277,92.02
3276,92.04
3275,92.07
3274,92.09
3273,92.12
3272,92.14
3271,92.16
3270,92.17
3269,92.18
3268,92.2
3267,92.22
3266,92.24
3265,92.26
3264,92.29
3263,92.31
3262,92.34
3261,92.37
3260,92.4
3259,92.43
3258,92.47
3257,92.5
3256,92.53
3255,92.55
3254,92.57
3253,92.59
3252,92.61
3251,92.64
3250,92.68
3249,92.71
3248,92.75
3247,92.77
3246,92.79
3245,92.8
3244,92.82
3243,92.84
3242,92.86
3241,92.89
3240,92.91
3239,92.94
3238,92.96
3237,92.99
3236,93.01
3235,93.04
3234,93.06
3233,93.08
3232,93.1
3231,93.11
3230,93.12
3229,93.13
3228,93.14
3227,93.15
3226,93.17
3225,93.19
3224,93.2
3223,93.22
3222,93.23
3221,93.25
3220,93.26
3219,93.27
3218,93.29
3217,93.3
3216,93.32
3215,93.34
3214,93.35
3213,93.37
3212,93.38
3211,93.39
3210,93.41
3209,93.42
3208,93.44
3207,93.45
3206,93.47
3205,93.48
3204,93.5
3203,93.51
3202,93.52
3201,93.53
3200,93.54
3199,93.54
3198,93.55
3197,93.56
3196,93.57
3195,93.58
3194,93.59
3193,93.6
3192,93.62
3191,93.63
3190,93.64
3189,93.66
3188,93.67
3187,93.68
3186,93.69
3185,93.7
3184,93.71
3183,93.72
3182,93.74
3181,93.76
3180,93.77
3179,93.78
3178,93.8
3177,93.81
3176,93.82
3175,93.84
3174,93.86
3173,93.87
3172,93.89
3171,93.9
3170,93.92
3169,93.93
3168,93.95
3167,93.96
3166,93.97
3165,93.99
3164,94
3163,94.02
3162,94.03
3161,94.04
3160,94.06
3159,94.07
3158,94.08
3157,94.1
3156,94.11
3155,94.13
3154,94.14
3153,94.15
3152,94.16
3151,94.16
3150,94.17
3149,94.17
3148,94.18
3147,94.19
3146,94.2
3145,94.21
3144,94.22
3143,94.23
3142,94.24
3141,94.26
3140,94.27
3139,94.27
3138,94.27
3137,94.27
3136,94.28
3135,94.28
3134,94.28
3133,94.29
3132,94.29
3131,94.3
3130,94.3
3129,94.3
3128,94.3
3127,94.3
3126,94.3
3125,94.31
3124,94.31
3123,94.32
3122,94.33
3121,94.33
3120,94.34
3119,94.34
3118,94.34
3117,94.33
3116,94.33
3115,94.32
3114,94.31
3113,94.3
3112,94.3
3111,94.3
3110,94.3
3109,94.29
3108,94.28
3107,94.27
3106,94.26
3105,94.26
3104,94.26
3103,94.27
3102,94.27
3101,94.26
3100,94.26
3099,94.26
3098,94.25
3097,94.25
3096,94.25
3095,94.25
3094,94.26
3093,94.28
3092,94.29
3091,94.3
3090,94.31
3089,94.32
3088,94.33
3087,94.34
3086,94.35
3085,94.37
3084,94.38
3083,94.39
3082,94.4
3081,94.41
3080,94.42
3079,94.43
3078,94.44
3077,94.45
3076,94.46
3075,94.47
3074,94.48
3073,94.51
3072,94.53
3071,94.56
3070,94.58
3069,94.61
3068,94.63
3067,94.65
3066,94.66
3065,94.68
3064,94.7
3063,94.72
3062,94.74
3061,94.77
3060,94.79
3059,94.81
3058,94.84
3057,94.86
3056,94.89
3055,94.91
3054,94.94
3053,94.96
3052,94.98
3051,95
3050,95.02
3049,95.04
3048,95.06
3047,95.08
3046,95.1
3045,95.12
3044,95.13
3043,95.15
3042,95.16
3041,95.16
3040,95.17
3039,95.18
3038,95.18
3037,95.19
3036,95.21
3035,95.22
3034,95.22
3033,95.22
3032,95.23
3031,95.23
3030,95.23
3029,95.24
3028,95.25
3027,95.26
3026,95.28
3025,95.29
3024,95.31
3023,95.32
3022,95.34
3021,95.35
3020,95.37
3019,95.39
3018,95.4
3017,95.42
3016,95.43
3015,95.44
3014,95.45
3013,95.46
3012,95.47
3011,95.48
3010,95.49
3009,95.51
3008,95.52
3007,95.53
3006,95.54
3005,95.55
3004,95.56
3003,95.57
3002,95.58
3001,95.59
3000,95.59
2999,95.6
2998,95.6
2997,95.6
2996,95.59
2995,95.59
2994,95.58
2993,95.57
2992,95.55
2991,95.53
2990,95.5
2989,95.47
2988,95.43
2987,95.39
2986,95.34
2985,95.29
2984,95.24
2983,95.17
2982,95.1
2981,95.03
2980,94.95
2979,94.86
2978,94.77
2977,94.67
2976,94.57
2975,94.46
2974,94.35
2973,94.24
2972,94.12
2971,94.01
2970,93.89
2969,93.77
2968,93.65
2967,93.53
2966,93.41
2965,93.29
2964,93.16
2963,93.04
2962,92.91
2961,92.79
2960,92.66
2959,92.55
2958,92.44
2957,92.34
2956,92.27
2955,92.21
2954,92.16
2953,92.13
2952,92.11
2951,92.09
2950,92.07
2949,92.04
2948,91.99
2947,91.92
2946,91.83
2945,91.71
2944,91.57
2943,91.4
2942,91.22
2941,91.01
2940,90.79
2939,90.56
2938,90.31
2937,90.04
2936,89.76
2935,89.47
2934,89.17
2933,88.86
2932,88.53
2931,88.18
2930,87.81
2929,87.41
2928,86.96
2927,86.47
2926,85.93
2925,85.32
2924,84.64
2923,83.9
2922,83.1
2921,82.27
2920,81.45
2919,80.71
2918,80.15
2917,79.86
2916,79.92
2915,80.34
2914,81.06
2913,81.96
2912,82.94
2911,83.89
2910,84.74
2909,85.47
2908,86.09
2907,86.61
2906,87.05
2905,87.42
2904,87.73
2903,88.01
2902,88.26
2901,88.48
2900,88.68
2899,88.87
2898,89.05
2897,89.21
2896,89.38
2895,89.54
2894,89.7
2893,89.85
2892,90.01
2891,90.16
2890,90.31
2889,90.46
2888,90.61
2887,90.75
2886,90.88
2885,91.01
2884,91.13
2883,91.23
2882,91.33
2881,91.41
2880,91.48
2879,91.54
2878,91.57
2877,91.59
2876,91.58
2875,91.57
2874,91.54
2873,91.51
2872,91.48
2871,91.46
2870,91.45
2869,91.44
2868,91.42
2867,91.39
2866,91.34
2865,91.25
2864,91.14
2863,90.98
2862,90.78
2861,90.52
2860,90.21
2859,89.83
2858,89.36
2857,88.77
2856,88.06
2855,87.19
2854,86.21
2853,85.18
2852,84.24
2851,83.58
2850,83.35
2849,83.61
2848,84.31
2847,85.29
2846,86.37
2845,87.4
2844,88.33
2843,89.12
2842,89.78
2841,90.33
2840,90.79
2839,91.17
2838,91.5
2837,91.77
2836,92.01
2835,92.21
2834,92.39
2833,92.54
2832,92.68
2831,92.81
2830,92.92
2829,93.03
2828,93.12
2827,93.2
2826,93.28
2825,93.35
2824,93.41
2823,93.47
2822,93.53
2821,93.58
2820,93.63
2819,93.68
2818,93.73
2817,93.77
2816,93.82
2815,93.86
2814,93.9
2813,93.94
2812,93.97
2811,94.01
2810,94.04
2809,94.08
2808,94.11
2807,94.15
2806,94.18
2805,94.22
2804,94.26
2803,94.29
2802,94.32
2801,94.35
2800,94.39
2799,94.42
2798,94.45
2797,94.48
2796,94.51
2795,94.55
2794,94.58
2793,94.61
2792,94.65
2791,94.68
2790,94.71
2789,94.74
2788,94.76
2787,94.79
2786,94.81
2785,94.84
2784,94.86
2783,94.89
2782,94.91
2781,94.93
2780,94.96
2779,94.98
2778,95
2777,95.02
2776,95.04
2775,95.06
2774,95.07
2773,95.08
2772,95.1
2771,95.11
2770,95.12
2769,95.13
2768,95.14
2767,95.16
2766,95.17
2765,95.18
2764,95.19
2763,95.2
2762,95.21
2761,95.22
2760,95.23
2759,95.24
2758,95.25
2757,95.26
2756,95.27
2755,95.28
2754,95.29
2753,95.31
2752,95.32
2751,95.33
2750,95.34
2749,95.35
2748,95.36
2747,95.37
2746,95.38
2745,95.38
2744,95.39
2743,95.39
2742,95.4
2741,95.41
2740,95.42
2739,95.43
2738,95.44
2737,95.44
2736,95.45
2735,95.46
2734,95.47
2733,95.47
2732,95.48
2731,95.48
2730,95.49
2729,95.5
2728,95.52
2727,95.53
2726,95.54
2725,95.55
2724,95.55
2723,95.56
2722,95.57
2721,95.58
2720,95.58
2719,95.59
2718,95.59
2717,95.6
2716,95.6
2715,95.6
2714,95.61
2713,95.61
2712,95.62
2711,95.62
2710,95.62
2709,95.62
2708,95.63
2707,95.63
2706,95.63
2705,95.63
2704,95.63
2703,95.63
2702,95.63
2701,95.63
2700,95.63
2699,95.63
2698,95.62
2697,95.62
2696,95.62
2695,95.62
2694,95.63
2693,95.63
2692,95.63
2691,95.63
2690,95.63
2689,95.63
2688,95.64
2687,95.64
2686,95.65
2685,95.66
2684,95.67
2683,95.68
2682,95.69
2681,95.7
2680,95.71
2679,95.72
2678,95.73
2677,95.75
2676,95.76
2675,95.77
2674,95.79
2673,95.8
2672,95.82
2671,95.83
2670,95.84
2669,95.85
2668,95.86
2667,95.87
2666,95.88
2665,95.89
2664,95.9
2663,95.91
2662,95.92
2661,95.93
2660,95.93
2659,95.94
2658,95.95
2657,95.96
2656,95.97
2655,95.98
2654,95.99
2653,96
2652,96.01
2651,96.02
2650,96.03
2649,96.04
2648,96.05
2647,96.05
2646,96.06
2645,96.07
2644,96.08
2643,96.09
2642,96.09
2641,96.1
2640,96.11
2639,96.11
2638,96.11
2637,96.12
2636,96.12
2635,96.12
2634,96.12
2633,96.12
2632,96.12
2631,96.13
2630,96.13
2629,96.14
2628,96.14
2627,96.14
2626,96.14
2625,96.14
2624,96.14
2623,96.15
2622,96.15
2621,96.16
2620,96.17
2619,96.18
2618,96.18
2617,96.19
2616,96.19
2615,96.2
2614,96.21
2613,96.22
2612,96.23
2611,96.24
2610,96.25
2609,96.26
2608,96.27
2607,96.28
2606,96.29
2605,96.29
2604,96.3
2603,96.31
2602,96.32
2601,96.32
2600,96.33
2599,96.33
2598,96.34
2597,96.34
2596,96.35
2595,96.35
2594,96.36
2593,96.37
2592,96.37
2591,96.37
2590,96.38
2589,96.39
2588,96.39
2587,96.39
2586,96.4
2585,96.4
2584,96.4
2583,96.4
2582,96.41
2581,96.41
2580,96.42
2579,96.43
2578,96.43
2577,96.44
2576,96.44
2575,96.44
2574,96.44
2573,96.44
2572,96.44
2571,96.44
2570,96.44
2569,96.44
2568,96.44
2567,96.45
2566,96.45
2565,96.46
2564,96.46
2563,96.47
2562,96.47
2561,96.47
2560,96.48
2559,96.49
2558,96.5
2557,96.5
2556,96.51
2555,96.52
2554,96.52
2553,96.53
2552,96.54
2551,96.55
2550,96.56
2549,96.57
2548,96.58
2547,96.59
2546,96.6
2545,96.61
2544,96.62
2543,96.62
2542,96.63
2541,96.63
2540,96.64
2539,96.64
2538,96.65
2537,96.66
2536,96.67
2535,96.67
2534,96.68
2533,96.7
2532,96.71
2531,96.71
2530,96.72
2529,96.72
2528,96.72
2527,96.73
2526,96.74
2525,96.74
2524,96.75
2523,96.75
2522,96.76
2521,96.76
2520,96.77
2519,96.77
2518,96.78
2517,96.79
2516,96.8
2515,96.81
2514,96.81
2513,96.82
2512,96.83
2511,96.84
2510,96.84
2509,96.84
2508,96.84
2507,96.84
2506,96.84
2505,96.84
2504,96.84
2503,96.85
2502,96.86
2501,96.87
2500,96.87
2499,96.87
2498,96.87
2497,96.88
2496,96.88
2495,96.89
2494,96.9
2493,96.91
2492,96.91
2491,96.91
2490,96.92
2489,96.92
2488,96.93
2487,96.93
2486,96.94
2485,96.94
2484,96.95
2483,96.95
2482,96.96
2481,96.96
2480,96.96
2479,96.97
2478,96.98
2477,96.98
2476,96.99
2475,97
2474,97.01
2473,97.02
2472,97.02
2471,97.03
2470,97.03
2469,97.04
2468,97.05
2467,97.06
2466,97.07
2465,97.07
2464,97.08
2463,97.08
2462,97.09
2461,97.1
2460,97.11
2459,97.11
2458,97.12
2457,97.12
2456,97.12
2455,97.13
2454,97.14
2453,97.15
2452,97.16
2451,97.16
2450,97.17
2449,97.18
2448,97.18
2447,97.19
2446,97.19
2445,97.2
2444,97.2
2443,97.21
2442,97.22
2441,97.23
2440,97.24
2439,97.25
2438,97.25
2437,97.26
2436,97.26
2435,97.26
2434,97.26
2433,97.26
2432,97.26
2431,97.27
2430,97.28
2429,97.29
2428,97.3
2427,97.3
2426,97.31
2425,97.31
2424,97.31
2423,97.32
2422,97.33
2421,97.34
2420,97.34
2419,97.34
2418,97.34
2417,97.35
2416,97.35
2415,97.35
2414,97.35
2413,97.36
2412,97.36
2411,97.37
2410,97.37
2409,97.38
2408,97.39
2407,97.39
2406,97.4
2405,97.41
2404,97.42
2403,97.42
2402,97.43
2401,97.43
2400,97.43
2399,97.43
2398,97.44
2397,97.44
2396,97.44
2395,97.45
2394,97.45
2393,97.45
2392,97.45
2391,97.46
2390,97.46
2389,97.47
2388,97.47
2387,97.47
2386,97.47
2385,97.46
2384,97.45
2383,97.44
2382,97.44
2381,97.44
2380,97.45
2379,97.47
2378,97.49
2377,97.5
2376,97.52
2375,97.53
2374,97.54
2373,97.55
2372,97.55
2371,97.55
2370,97.55
2369,97.55
2368,97.55
2367,97.54
2366,97.53
2365,97.51
2364,97.5
2363,97.49
2362,97.47
2361,97.46
2360,97.44
2359,97.44
2358,97.45
2357,97.46
2356,97.48
2355,97.49
2354,97.48
2353,97.47
2352,97.47
2351,97.47
2350,97.47
2349,97.46
2348,97.45
2347,97.43
2346,97.43
2345,97.44
2344,97.44
2343,97.44
2342,97.43
2341,97.44
2340,97.45
2339,97.45
2338,97.44
2337,97.44
2336,97.43
2335,97.42
2334,97.42
2333,97.42
2332,97.43
2331,97.43
2330,97.43
2329,97.42
2328,97.4
2327,97.37
2326,97.34
2325,97.32
2324,97.32
2323,97.34
2322,97.37
2321,97.4
2320,97.43
2319,97.45
2318,97.47
2317,97.48
2316,97.49
2315,97.5
2314,97.51
2313,97.51
2312,97.51
2311,97.51
2310,97.52
2309,97.52
2308,97.53
2307,97.55
2306,97.56
2305,97.57
2304,97.58
2303,97.58
2302,97.59
2301,97.6
2300,97.61
2299,97.62
2298,97.62
2297,97.62
2296,97.62
2295,97.62
2294,97.63
2293,97.63
2292,97.64
2291,97.64
2290,97.64
2289,97.65
2288,97.64
2287,97.64
2286,97.64
2285,97.65
2284,97.66
2283,97.67
2282,97.68
2281,97.69
2280,97.7
2279,97.71
2278,97.72
2277,97.72
2276,97.73
2275,97.72
2274,97.72
2273,97.72
2272,97.72
2271,97.73
2270,97.73
2269,97.74
2268,97.73
2267,97.73
2266,97.74
2265,97.75
2264,97.75
2263,97.76
2262,97.76
2261,97.75
2260,97.74
2259,97.74
2258,97.75
2257,97.75
2256,97.76
2255,97.77
2254,97.78
2253,97.78
2252,97.78
2251,97.77
2250,97.77
2249,97.77
2248,97.76
2247,97.77
2246,97.77
2245,97.76
2244,97.76
2243,97.77
2242,97.77
2241,97.77
2240,97.77
2239,97.78
2238,97.78
2237,97.79
2236,97.79
2235,97.81
2234,97.82
2233,97.82
2232,97.81
2231,97.8
2230,97.8
2229,97.8
2228,97.8
2227,97.8
2226,97.8
2225,97.79
2224,97.79
2223,97.8
2222,97.81
2221,97.82
2220,97.84
2219,97.84
2218,97.84
2217,97.83
2216,97.82
2215,97.82
2214,97.82
2213,97.83
2212,97.83
2211,97.83
2210,97.84
2209,97.86
2208,97.88
2207,97.89
2206,97.89
2205,97.87
2204,97.86
2203,97.84
2202,97.84
2201,97.85
2200,97.85
2199,97.85
2198,97.84
2197,97.84
2196,97.82
2195,97.82
2194,97.82
2193,97.84
2192,97.86
2191,97.87
2190,97.88
2189,97.88
2188,97.88
2187,97.88
2186,97.88
2185,97.9
2184,97.91
2183,97.93
2182,97.96
2181,97.99
2180,98
2179,98.02
2178,98.04
2177,98.06
2176,98.08
2175,98.09
2174,98.09
2173,98.07
2172,98.04
2171,98.01
2170,97.98
2169,97.96
2168,97.94
2167,97.93
2166,97.94
2165,97.94
2164,97.93
2163,97.9
2162,97.87
2161,97.88
2160,97.94
2159,98.07
2158,98.2
2157,98.28
2156,98.32
2155,98.35
2154,98.36
2153,98.36
2152,98.34
2151,98.31
2150,98.28
2149,98.26
2148,98.25
2147,98.26
2146,98.29
2145,98.3
2144,98.3
2143,98.29
2142,98.28
2141,98.26
2140,98.26
2139,98.26
2138,98.28
2137,98.31
2136,98.34
2135,98.37
2134,98.4
2133,98.4
2132,98.39
2131,98.38
2130,98.37
2129,98.35
2128,98.33
2127,98.31
2126,98.31
2125,98.3
2124,98.29
2123,98.27
2122,98.26
2121,98.25
2120,98.24
2119,98.24
2118,98.24
2117,98.24
2116,98.23
2115,98.22
2114,98.21
2113,98.21
2112,98.22
2111,98.23
2110,98.23
2109,98.24
2108,98.24
2107,98.24
2106,98.24
2105,98.24
2104,98.24
2103,98.25
2102,98.25
2101,98.24
2100,98.24
2099,98.24
2098,98.24
2097,98.25
2096,98.27
2095,98.29
2094,98.32
2093,98.32
2092,98.32
2091,98.3
2090,98.29
2089,98.28
2088,98.27
2087,98.27
2086,98.27
2085,98.27
2084,98.27
2083,98.27
2082,98.28
2081,98.28
2080,98.28
2079,98.29
2078,98.29
2077,98.29
2076,98.29
2075,98.3
2074,98.31
2073,98.31
2072,98.32
2071,98.33
2070,98.33
2069,98.33
2068,98.32
2067,98.31
2066,98.32
2065,98.32
2064,98.32
2063,98.32
2062,98.33
2061,98.34
2060,98.35
2059,98.34
2058,98.34
2057,98.33
2056,98.33
2055,98.35
2054,98.36
2053,98.34
2052,98.29
2051,98.25
2050,98.24
2049,98.25
2048,98.27
2047,98.3
2046,98.32
2045,98.33
2044,98.32
2043,98.32
2042,98.31
2041,98.31
2040,98.31
2039,98.3
2038,98.29
2037,98.28
2036,98.26
2035,98.25
2034,98.25
2033,98.24
2032,98.24
2031,98.24
2030,98.26
2029,98.28
2028,98.31
2027,98.34
2026,98.36
2025,98.37
2024,98.38
2023,98.41
2022,98.43
2021,98.44
2020,98.45
2019,98.46
2018,98.47
2017,98.47
2016,98.46
2015,98.46
2014,98.47
2013,98.47
2012,98.47
2011,98.48
2010,98.48
2009,98.48
2008,98.5
2007,98.53
2006,98.57
2005,98.59
2004,98.59
2003,98.6
2002,98.6
2001,98.6
2000,98.59
1999,98.58
